,Name,Inspection_Score,Inspection_Grade,Rating,Reviews,Price,Category
4319,La Flor De Izote Restaurant,91,A,3.5,85,$,Spanish
4320,Café Tropical,93,A,4.0,528,$,Bakeries
4325,Com Tam Kieu,94,A,3.0,88,$$,Vietnamese
4326,Barista Society,94,A,4.5,50,$,Coffee & Tea
4328,Spicy Moment 锅里锅外,92,A,4.5,204,$$,Chinese
4329,Chevy Chase Country Club,94,A,4.0,47,$$,American (Traditional)
4330,Cali Cafe,96,A,3.5,126,$,Cafes
4331,Taco Boy,94,A,4.0,145,$,Tacos
4332,New York Famous Deli,96,A,4.5,510,$$,Delis
4333,Schooners Patio Grille,90,A,3.0,323,$$,Sports Bars
4334,Giorgio's Pizza & Subs,92,A,4.5,63,$,Pizza
4335,Jerry's Place,90,A,4.0,344,$,Breakfast & Brunch
4336,Papa John's Pizza,94,A,2.0,66,$$,Pizza
4338,Sapp Coffee Shop,90,A,4.0,833,$,Thai
4339,Zuzu Chicken,97,A,4.0,325,$,Greek
4340,Universal Donuts,97,A,4.5,42,$,Donuts
4342,Got Kosher?,98,A,4.0,337,$$,Kosher
4343,Goody's Restaurant,95,A,3.5,164,$,Diners
4344,Taco Bell,96,A,2.0,77,$,Fast Food
4345,Welltopia,99,A,4.5,111,$,Acai Bowls
4346,Sunny Side Up Deli & Grill,91,A,4.5,75,NA,Caterers
4347,Scotty's Family Restaurant,91,A,4.5,373,$$,American (Traditional)
4349,Pico Kosher Deli,92,A,3.5,202,$$,Delis
4350,Ramen of York,94,A,4.0,445,$$,Ramen
4351,Q and Q Hawaiian BBQ,92,A,4.0,113,$,Hawaiian
4352,Red Robin Gourmet Burgers,94,A,3.0,439,$$,Burgers
4353,Ladurée The Grove,92,A,3.5,570,$$,French
4354,Albert's Mexican Food,90,A,3.0,54,$,Mexican
4355,Gardena Bowl Coffee Shop,90,A,4.0,570,$,Hawaiian
4356,Jollibee,81,B,3.0,213,$,Filipino
4357,Magicopolis,98,A,4.0,272,NA,Performing Arts
4358,The Great Greek,92,A,4.0,675,$$,Greek
4361,Art's Table,98,A,4.0,492,$$,American (New)
4362,California Ramen Factory,93,A,4.0,198,$$,Ramen
4363,Ritter's Steam Kettle Cooking,91,A,4.0,726,$$,Cajun/Creole
4364,ArcLight Cinemas,96,A,3.5,1062,NA,Cinema
4365,Pa Ord Noodle,92,A,4.0,1309,$,Thai
4367,Bea's Bakery,96,A,4.0,373,$$,Bakeries
4368,The Cheesecake Factory,98,A,2.5,717,$$,Desserts
4369,Da Vinci Ice Cream,98,A,4.5,248,$,Ice Cream & Frozen Yogurt
4370,LA Decks,97,A,4.0,64,NA,Decks & Railing
4372,The India Restaurant,99,A,4.0,1078,$$,Indian
4373,Kang Ho Dong Baekjeong,92,A,4.5,907,$$,Korean
4374,Java Man,95,A,4.0,266,$,Coffee & Tea
4375,Fernando's Taco Inn,96,A,4.0,120,$,Mexican
4376,Afterburn Fitness,97,A,4.5,44,NA,Gyms
4378,Jasmine House Chinese Cuisine,90,A,3.5,217,$$,Chinese
4379,Quiet Cannon Conference & Event Center,92,A,3.5,111,NA,Venues & Event Spaces
4383,King's Fish House - Calabasas,95,A,3.5,863,$$,Seafood
4384,Taco Nazo,96,A,4.0,544,$,Mexican
4385,Guelaguetza Restaurante,92,A,4.0,1796,$$,Mexican
4386,You & Me Dining,90,A,3.5,76,$$,Chinese
4387,Mr. Masala,99,A,3.5,132,$$,Indian
4389,Pinkberry,90,A,3.5,57,$$,Ice Cream & Frozen Yogurt
4390,India's Oven,90,A,4.5,1003,$$,Indian
4391,Pat's II Cocktail Lounge,95,A,3.5,51,$,Cocktail Bars
4393,Whole Foods Market,96,A,3.0,290,$$$,Grocery
4394,Fina Estampa,91,A,4.0,167,$$,Seafood
4395,Thomas Hamburgers,90,A,4.0,69,$,American (Traditional)
4396,Frugos Yogurt,97,A,3.5,99,$,Ice Cream & Frozen Yogurt
4397,The Pizzeria Factory,91,A,4.5,518,$,Italian
4398,Seventeen Cafe,96,A,4.5,64,$,Cafes
4399,IHOP,97,A,2.5,99,$$,Breakfast & Brunch
4400,Chillin' Thai Cuisine,90,A,3.5,333,$,Thai
4401,The 1776,96,A,4.0,198,$$,American (New)
4404,Max's Mexican Cuisine,93,A,4.0,704,$$,Mexican
4405,Zensen Sushi Express,90,A,3.0,439,$,Japanese
4406,Cafe Rio Mexican Grill,95,A,3.0,405,$,Mexican
4407,Eggslut,94,A,4.0,5260,$,Breakfast & Brunch
4410,BMC PHO Banh Mi Che Cali,90,A,3.5,106,$,Vietnamese
4411,Tel Aviv Grill,95,A,4.5,608,$$,Falafel
4412,Durango's Restaurant,91,A,3.0,98,$$,Mexican
4413,Shogun Japanese Restaurant,90,A,3.0,307,$$,Japanese
4414,Skylight Gardens,93,A,4.0,590,$$,Italian
4415,Spoon House Bakery & Restaurant,94,A,4.0,1107,$$,Bakeries
4416,Tenju Tea House,92,A,4.5,494,$,Tea Rooms
4418,Bar Mattachine,97,A,4.0,126,$$,Cocktail Bars
4419,N'ice Cream,85,B,4.0,61,$,Ice Cream & Frozen Yogurt
4420,Cho Cho San,95,A,3.5,748,$$,Sushi Bars
4421,Café de Leche,95,A,4.0,469,$,Coffee & Tea
4423,Mr Baguette,94,A,3.0,278,$,Sandwiches
4426,Tops Burgers,92,A,3.5,675,$,Burgers
4427,Skewer Mediterranean Grill,95,A,3.0,64,$$,Mediterranean
4428,Wasabi Japanese Grill,97,A,3.5,117,$$,Japanese
4429,Diep Thanh Thanh Seafood Restaurant Drink and Dessert,94,A,4.0,223,$$,Vietnamese
4430,Big Fish Little Fish,94,A,3.5,67,$$,Poke
4431,Azteca,84,B,4.0,97,$,Mexican
4432,Cherry On Top,90,A,3.5,158,$,Ice Cream & Frozen Yogurt
4433,Paros Chicken,96,A,4.0,125,$,Mediterranean
4434,Lenzini's Pizza,95,A,4.0,344,$,Pizza
4435,Roong-Fah Thai Restaurant,90,A,3.5,159,$,Thai
4438,Niko Niko Sushi,91,A,3.5,515,$$,Japanese
4441,JINYA Ramen Express,97,A,3.5,191,$$,Ramen
4442,Mariscos Jalisco,95,A,4.5,698,$,Mexican
4443,Highland Park Bowl,98,A,4.0,484,$$,Bowling
4444,Picante Peruvian Cuisine,96,A,4.0,145,$$,Peruvian
4446,Adobo Taco Grill,90,A,4.5,1549,$,Tacos
4447,Zavala Restaurant Y Taqueria,90,A,3.5,74,$,Mexican
4448,Togo's Eatery,93,A,3.5,45,$,Sandwiches
4449,The Gangjung,93,A,3.5,210,$$,Korean
4450,Schwartz Bakery,91,A,2.5,95,$$,Bakeries
4451,Baja Fresh,97,A,2.5,77,$,Mexican
4453,Kebab Grill,96,A,4.0,90,$$,Mediterranean
4454,Pavilions,100,A,2.5,132,$$,Grocery
4456,Margo's,98,A,3.5,230,$$,American (New)
4457,Marouch Restaurant,96,A,4.5,390,$$,Armenian
4458,Exotic Thai Cafe,94,A,3.0,151,$$,Thai
4460,Caesar's Pastry,90,A,5.0,208,$,Bakeries
4461,Edna Vees Public House,93,A,4.5,155,$,Bars
4462,RedBrick Pizza Kitchen Cafe,97,A,3.0,53,$,Pizza
4463,Transplants Brewing Company,93,A,4.5,106,$,Breweries
4466,Tommy's Original World Famous Hamburgers,96,A,4.0,1142,$,Burgers
4467,The Forum,91,A,3.0,1184,$$,Music Venues
4469,Brooklyn Pizzeria & Italian Food,95,A,4.0,333,$,Pizza
4470,Go Pocha,84,B,4.0,242,$$,Korean
4471,Los Agaves,90,A,4.0,699,$$,Mexican
4472,Raspado Xpress,93,A,3.5,132,$,Ice Cream & Frozen Yogurt
4473,Claros Italian Market,92,A,4.5,394,$,Specialty Food
4474,Cafe Amici,90,A,4.0,175,$$,Italian
4475,California Pita & Grill Beverly Hills,93,A,3.5,149,$$,Middle Eastern
4476,Cafe Beaujolais,95,A,4.5,1317,$$,French
4477,Modern Eats,95,A,4.0,434,$$,Breakfast & Brunch
4479,Rocco's Italian Market and Deli,96,A,4.5,202,$$,Italian
4480,Mr Fish Pescaderia,91,A,4.5,45,$$,Seafood Markets
4482,Thyme Cafe and Market,96,A,3.5,511,$$,Cafes
4483,Chin Chin,95,A,3.5,351,$$,Chinese
4485,Curry House CoCo Ichibanya,90,A,3.5,356,$$,Japanese Curry
4486,Pancake Corner,91,A,3.0,157,$,Breakfast & Brunch
4487,Ike's Place,91,A,4.0,681,$$,Sandwiches
4488,Tomomi Sushi,92,A,3.5,1225,$$,Sushi Bars
4489,Tokyo Shabu Shabu,86,B,3.5,712,$$,Japanese
4490,Benito's Taco Shop,90,A,3.5,281,$,Mexican
4492,Applebee's Grill + Bar,96,A,2.5,219,$$,American (Traditional)
4493,Tutti Frutti Frozen Yogurt,97,A,4.0,53,$,Ice Cream & Frozen Yogurt
4495,Lido di Manhattan Ristorante & Bar,93,A,4.0,367,$$,Italian
4497,Peris Restaurant,90,A,4.5,688,$$,Persian/Iranian
4499,Legends Classic Diner,94,A,3.5,394,$,American (Traditional)
4501,Huerta Produce,94,A,4.0,59,$,Fruits & Veggies
4504,Tropical Buffet & Grill,96,A,3.0,208,$$,Buffets
4505,Dino's Pizza,98,A,3.5,734,$$,Pizza
4506,Ramen Spott,93,A,3.5,292,$$,Ramen
4507,Puerto Nuevo Restaurant,90,A,4.0,141,$,Mexican
4508,Quality Seafood,90,A,4.0,1187,$$,Seafood Markets
4509,Young King,86,B,4.0,507,$$,Chinese
4511,Don Chuy's Mexican Restaurant,90,A,3.5,253,$$,Mexican
4514,Butler's Pizza,96,A,4.5,99,$,Pizza
4518,Chris's Burgers,98,A,4.0,421,$,Burgers
4522,Don Chuy Mexican Restaurant,97,A,4.5,111,$,Mexican
4523,Sushi Ye,98,A,4.5,229,$$,Sushi Bars
4525,Chiquita Bonita,96,A,4.0,418,$$,Mexican
4526,KKINI,90,A,4.0,56,$$,Korean
4527,Lucky China Restaurant,93,A,3.5,216,$,Chinese
4528,Mantra Coffee,94,A,4.5,611,$,Coffee & Tea
4529,El Puerto Escondido,92,A,3.0,260,$$,Mexican
4531,Taco Nazo,93,A,4.0,544,$,Mexican
4532,Sushi Sasabune,92,A,4.5,975,$$$$,Sushi Bars
4533,Express Chinese Food,90,A,3.0,101,$,Chinese
4534,Giggles N' Hugs,95,A,4.0,503,NA,Party & Event Planning
4536,La Grande Orange Café,95,A,4.0,2830,$$,American (New)
4537,Water Grill- Los Angeles,92,A,4.0,1883,$$$,Seafood
4538,Tamara's Tamales,90,A,4.0,177,$,Mexican
4539,Kosher Pizza Station,94,A,4.5,69,$,Pizza
4541,Submerge Sandwich,96,A,4.5,81,$,Sandwiches
4542,Crystal Lake Cafe,94,A,4.5,80,$,American (Traditional)
4543,Salsa & Beer,95,A,4.0,2248,$$,Mexican
4544,Vic's Food To Go,93,A,4.0,347,$,Thai
4545,Sip Matcha - Rowland Heights,95,A,4.0,224,$,Tea Rooms
4546,Forman's Whiskey Tavern,94,A,4.0,305,$$,American (New)
4550,Village Pizzeria,91,A,4.0,1351,$$,Pizza
4551,Yanagi Japanese Bistro,93,A,4.0,537,$$,Japanese
4552,WaBa Grill,97,A,3.0,89,$,Fast Food
4553,Brami's Kosher Pizza,91,A,4.0,77,$,Pizza
4554,Mission Burrito - Woodland Hills,91,A,3.0,127,$,Mexican
4557,Tom's Sushi House,95,A,4.0,263,$$,Japanese
4558,Forage,94,A,4.0,772,$$,American (New)
4559,Fruit Revolution,91,A,4.0,98,$,Juice Bars & Smoothies
4560,Pieology Pizzeria,96,A,4.0,568,$,Pizza
4562,Cho Cho San,96,A,3.5,509,$$,Sushi Bars
4563,Bottega Louie,91,A,4.0,15795,$$,Italian
4564,Downtown Philly Cheese Steaks,92,A,4.0,198,$$,Cheesesteaks
4565,Bottega Louie,97,A,4.0,15795,$$,Italian
4566,Domino's Pizza,94,A,2.5,70,$,Pizza
4567,Shik Do Rak,91,A,3.5,403,$$,Korean
4571,Grill N Sushi,90,A,4.5,202,$$,Japanese
4572,Tokyo Lobby,92,A,3.5,427,$$,Japanese
4573,Wolf & Crane Bar,91,A,4.0,479,$$,Whiskey Bars
4574,Amore Pizza,97,A,4.0,55,$,Pizza
4575,Cake House,97,A,3.5,142,$,Bakeries
4577,Kanpai Japanese Sushi Bar & Grill,92,A,4.0,1342,$$$,Japanese
4578,Choe Gang Jip,90,A,4.0,254,$$,Korean
4579,Taco Bell,98,A,3.5,75,$,Fast Food
4581,Pho Family Restaurant,94,A,4.0,101,$,Vietnamese
4582,Sam's Club,95,A,3.0,220,$$,Department Stores
4583,Chipotle Mexican Grill,97,A,2.5,138,$,Mexican
4584,Inka Wasi,90,A,4.0,244,$,Peruvian
4585,The Overland Tap + Kitchen,90,A,3.5,1341,$$,American (New)
4587,Jaipur Cuisine of India,90,A,4.0,579,$$,Indian
4588,Lemon Leaf Cafe,96,A,4.0,413,$$,Bakeries
4589,Pali Wine Co,99,A,4.5,97,$$,Wine Tasting Room
4590,Noodle City,91,A,4.0,368,$,Vietnamese
4592,Point Dume Chinese Food,94,A,4.0,128,$,Chinese
4593,Nadia Cakes,98,A,4.0,354,$$,Bakeries
4594,El Colmao,95,A,4.0,224,$$,Cuban
4596,Al Watan Halal Restaurant,90,A,4.0,539,$$,Indian
4597,Fogata Mexicana,95,A,3.5,272,$,Mexican
4598,Pizza Studio,95,A,4.0,252,$,Pizza
4599,Edible Arrangements,98,A,4.0,110,$$,Chocolatiers & Shops
4600,Tipsy Tails Hollywood,95,A,4.5,87,$$,Bars
4601,McConnell's Fine Ice Creams,97,A,4.5,260,$$,Ice Cream & Frozen Yogurt
4602,Gaam Restaurant and Lounge,90,A,3.5,968,$$,Asian Fusion
4604,Calamigos Ranch,95,A,4.5,228,NA,Venues & Event Spaces
4605,Howl at the Moon Hollywood,94,A,3.0,724,$$,Bars
4607,Darna Mediterranean Cuisine,95,A,4.5,319,$$,Kosher
4608,Madison & Park Coffee,96,A,4.0,65,$,Coffee & Tea
4609,Northern Cafe,91,A,4.0,102,$$,Chinese
4610,OUE Skyspace LA,91,A,3.5,686,NA,Observatories
4611,Thai Dishes,92,A,3.5,194,$,Thai
4612,Karaoke at Music Box,96,A,3.0,147,$$,Karaoke
4613,Savoy Kitchen,97,A,4.0,3525,$,Pizza
4614,Jumping 1 Ton,99,A,5.0,249,$,Sandwiches
4615,Arturo's Puffy Taco,97,A,4.0,610,$,Mexican
4616,Lin's Garden Thai Vilay,91,A,4.5,135,$,Chinese
4617,Ramen Champ,92,A,3.5,464,$$,Ramen
4618,La 27th Restaurante Nicaragüense,96,A,4.0,233,$$,Nicaraguan
4620,China Kitchen,92,A,4.0,78,$,Chinese
4622,Interactive Cafe,83,B,2.0,129,$,Cafes
4625,1212 Santa Monica,91,A,4.0,601,$$,Cocktail Bars
4626,Marugame Udon,91,A,4.0,964,$,Japanese
4627,SunLife Organics,93,A,4.0,146,$$,Juice Bars & Smoothies
4628,Sushi One,95,A,4.5,323,$$,Japanese
4629,Los Mariscos,93,A,2.5,108,$$,Seafood
4630,Toppings Pizza,94,A,3.5,113,$,Pizza
4632,Yojié Japanese Fondue,95,A,4.0,1311,$$,Japanese
4634,Java Spice,100,A,3.5,307,$,Indonesian
4635,Stevenson Donuts & Bakery,100,A,4.5,111,$,Donuts
4637,Ah-Lien Hot Pot,90,A,4.0,95,$$,Chinese
4639,It's Thai Casual Dining,90,A,3.5,42,$$,Thai
4640,Taco Spot,90,A,4.0,483,$,Mexican
4642,Sam Woo Barbeque,90,A,3.5,566,$,Barbeque
4643,Public School 310,90,A,3.5,1549,$$,American (New)
4644,Handel's Homemade Ice Cream and Yogurt,97,A,4.5,1274,$,Ice Cream & Frozen Yogurt
4645,WP24,93,A,3.5,732,$$$$,Asian Fusion
4646,Paradise Biryani Pointe,98,A,3.5,268,$$,Indian
4647,Stan's Donuts,92,A,4.0,758,$,Bakeries
4649,Cafe Gratitude,94,A,4.0,1963,$$,Breakfast & Brunch
4650,Tru Nature Juice Bar,96,A,4.5,530,$,Juice Bars & Smoothies
4652,The Magic Castle,96,A,4.0,2224,$$$,Performing Arts
4654,Gjelina,90,A,3.5,4396,$$$,American (New)
4656,Lee's Sandwiches,91,A,3.5,107,$,Vietnamese
4660,Hideaway Country Bar & Grill,90,A,3.5,52,$,American (Traditional)
4661,Kookie's Sandwiches,96,A,4.0,42,$,Sandwiches
4662,Sarku Japan,93,A,2.5,62,$,Japanese
4663,Veggie Grill,96,A,4.0,574,$$,American (Traditional)
4665,Moana Grill,97,A,4.5,167,$,Japanese
4667,Hard Rock Cafe Hollywood 5K/10K,90,A,3.5,79,NA,Races & Competitions
4668,Cafe Americano,93,A,4.5,159,$,Coffee & Tea
4669,Pho Tasty,93,A,4.0,1456,$,Vietnamese
4670,The Granada LA,93,A,4.0,172,$$,Dance Clubs
4671,Musashiya Udon Noodle,86,B,3.5,186,$$,Noodles
4672,Sunlife Organics,97,A,4.0,185,$$,Juice Bars & Smoothies
4673,Musso & Frank Grill,92,A,4.0,1349,$$$,Steakhouses
4674,Amorelia Mexican Cafe,94,A,4.0,692,$$,Mexican
4675,It's Boba Time,95,A,4.0,93,$,Bubble Tea
4676,Mr G's Pizza,98,A,4.5,296,$,Pizza
4678,Walter's Restaurant,93,A,3.0,608,$$,Breakfast & Brunch
4679,Bee's Boba & Juicery,98,A,4.5,61,$,Juice Bars & Smoothies
4680,Star Crab,96,A,4.5,92,$$,Seafood
4681,Banh Mi Che Cali,92,A,3.0,146,$,Vietnamese
4682,Jim's Burgers,97,A,3.5,76,$,Burgers
4683,Truxton's American Bistro,94,A,4.0,539,$$,American (New)
4684,Lu & Pe Mexican Restaurant & Catering,94,A,4.5,168,$,Mexican
4687,Big Mama's & Papa's Pizzeria,94,A,3.0,147,$,Pizza
4688,Chez Tex,90,A,4.0,87,$$,Cafes
4690,Toast Bakery Cafe,90,A,3.5,1636,$$,American (New)
4691,Shefa Melrose,94,A,4.5,200,$$,Mediterranean
4692,Sonny McLean's,91,A,3.5,342,$$,Sports Bars
4694,NORMS Restaurant,93,A,3.0,167,$$,American (Traditional)
4695,Sabores De Oaxaca,81,B,3.5,54,$,Mexican
4696,Cafe 50's,93,A,3.5,898,$$,Diners
4697,The Shrimp Lover,80,B,3.5,417,$$,Cajun/Creole
4698,un solo sol,95,A,4.5,534,$$,Latin American
4699,Farmer Boys,94,A,3.0,259,$,Breakfast & Brunch
4700,Kouraku Restaurant,90,A,3.5,961,$,Japanese
4701,El Gran Burrito,92,A,3.5,325,$,Mexican
4702,Thai Noodle House & BBQ,96,A,4.0,168,$$,Thai
4703,Mercado Santa Monica,92,A,4.0,1301,$$,Mexican
4704,Combo's N.Y. Pizzeria,90,A,2.0,44,$,Pizza
4705,DoubleTree By Hilton Monrovia - Pasadena Area,97,A,3.5,224,$$,Hotels
4707,Buffalo Wild Wings,96,A,2.5,474,$$,Sports Bars
4711,LA Lasagna,97,A,4.0,170,$,Italian
4713,Sakura Sushi & Roll,90,A,3.5,520,$$,Japanese
4714,Boba V Cafe,84,B,3.5,75,$,Coffee & Tea
4715,Pupuseria Mi Salvador,97,A,3.0,54,$,Salvadoran
4718,Rustic Burger,92,A,4.0,630,$$,Burgers
4719,22nd St Landing Seafood Grill & Bar,96,A,3.5,392,$$,Seafood
4720,Burnt Tortilla,99,A,3.5,539,$$,Mexican
4721,Ford Theatres,98,A,4.5,150,$$,Performing Arts
4722,Tacos Del Chino,88,B,4.5,119,$,Tacos
4723,Marjoe's Soul Food and Grill,85,B,4.0,132,$,Soul Food
4724,The Sunset Trocadero Lounge,90,A,4.0,245,$$,American (New)
4725,Jack's Bakery,90,A,4.5,288,$,Bakeries
4726,The 6740,95,A,4.0,320,$$,American (Traditional)
4727,Massimos Pizza & Pasta,86,B,4.5,255,$,Pizza
4728,Kiku Sushi,93,A,4.0,310,$$,Japanese
4729,Oro's Pizza & Bakery,95,A,4.5,117,$,Pizza
4730,The Donut Man,93,A,4.5,3848,$,Donuts
4733,Aroha New Zealand Cuisine And Bar,97,A,4.5,457,$$$,Seafood
4734,Cafe Vida,91,A,4.0,1133,$$,Breakfast & Brunch
4735,El Pollo Loco,98,A,3.0,50,$,Fast Food
4736,Hollywood Pantages Theatre,99,A,4.5,1424,NA,Performing Arts
4737,House of Meatballs,92,A,4.0,373,$$,Italian
4738,Embassy Suites by Hilton LAX North,98,A,3.5,197,$$,Hotels
4741,Broncos Mexican Grill,90,A,4.0,167,$,Mexican
4742,WallyPark Airport Parking - Premier Garage,93,A,2.5,668,NA,Parking
4745,The Bazaar by José Andrés,96,A,4.0,3633,$$$$,Spanish
4746,Chili's,91,A,2.5,319,$$,American (Traditional)
4748,Jade House Seafood & BBQ Restaurant,90,A,3.0,150,$,Chinese
4749,Yangmani,94,A,4.5,156,$$,Korean
4750,Morton's The Steakhouse,96,A,3.5,461,$$$$,Steakhouses
4751,Gale's,92,A,4.0,973,$$,Italian
4752,Northern Cafe,84,B,4.0,479,$,Chinese
4753,Papa John's Pizza,91,A,2.5,42,$$,Pizza
4755,World Seafoods,90,A,4.5,48,$$,Seafood Markets
4756,Domino's Pizza,93,A,2.0,61,$$,Pizza
4757,Pho House,90,A,4.5,324,$,Vietnamese
4759,Birds & Bees,96,A,4.0,234,$$,Cocktail Bars
4760,Prem's Thai Kitchen,90,A,4.5,284,$,Thai
4761,Carnitas Michoacan,95,A,4.0,1135,$,Mexican
4762,Hojas Tea House,97,A,4.0,466,$,Desserts
4763,Flame and Skewers,99,A,4.5,248,$$,Mediterranean
4764,Drifters Cocktails,96,A,4.0,58,$,Bars
4765,Fukuno Restaurant,97,A,4.5,45,$$,Japanese
4766,Trimana,94,A,3.0,46,$,Delis
4767,Okrumong,93,A,4.0,264,$,Desserts
4769,Guisados,96,A,4.5,2277,$,Mexican
4770,The Hummus Republic,90,A,4.5,251,$$,Salad
4771,Kachi Deli Cafe & Grill,90,A,4.0,263,$$,Vegetarian
4772,Hilton Garden Inn LAX/El Segundo,95,A,3.5,126,$$,Hotels
4773,Tocaya Organica - The Point,92,A,4.0,121,$$,Tacos
4774,La Barca Restaurant,95,A,4.0,761,$$,Mexican
4775,TJ's Submarine,93,A,4.0,97,$,Sandwiches
4778,Gen Korean BBQ House,92,A,4.0,3080,$$,Korean
4780,Escape Hotel,98,A,4.0,276,NA,Escape Games
4781,Tacos Los Toritos,90,A,3.0,59,$,Mexican
4782,Asakuma Rice,90,A,3.0,203,$$,Japanese
4783,Harajuku Taproom,92,A,4.0,185,$$,Japanese
4784,Little Brother Sushi,98,A,4.0,320,$$,Sushi Bars
4786,Nori Sushi,91,A,4.0,268,$$,Sushi Bars
4788,Patina Restaurant,97,A,4.0,621,$$$$,French
4790,Creamy Spoon French Bistro,95,A,5.0,281,$$,French
4793,Szechuwan Garden,92,A,4.5,688,$$,Chinese
4794,Misky Misky Cocina Peruana,90,A,4.0,849,$$,Peruvian
4795,Papa Hill's Fish Grill,99,A,3.5,63,$$,Food Court
4796,Le Bon Patissier,93,A,3.5,59,$,Bakeries
4797,The Palace Seafood & Dim Sum,82,B,3.0,518,$$,Dim Sum
4798,Van Bakery,94,A,4.0,75,$,Bakeries
4799,Joan's on Third,90,A,4.0,2138,$$,Breakfast & Brunch
4802,Birrieria Apatzingan,90,A,4.5,53,$,Mexican
4803,Pho Banh Mi Che Cali,81,B,3.0,328,$,Vietnamese
4805,Rice Avenue,96,A,4.0,228,$,Thai
4807,Chris' & Pitt's,93,A,3.5,372,$$,Barbeque
4809,TantaWan Thai Cuisine,90,A,4.0,119,$$,Thai
4811,Verandas Beach House,96,A,4.5,66,NA,Venues & Event Spaces
4812,New York Chicken & Gyro,93,A,5.0,627,$,Mediterranean
4813,King's Donuts,94,A,4.0,43,$,Donuts
4814,Mama Shelter,96,A,3.5,376,$$,Hotels
4815,Cold Stone Creamery,98,A,3.5,60,$$,Ice Cream & Frozen Yogurt
4816,The Meat Cellar,92,A,4.0,755,$$,Meat Shops
4817,Mexicano,92,A,3.5,348,$$,Mexican
4818,Faultline,94,A,3.5,123,$,Gay Bars
4819,Pico Cafe,90,A,3.0,88,$$,Breakfast & Brunch
4820,Courtyard by Marriott,98,A,3.0,133,$$,Hotels
4821,Santa Fe Cafe,96,A,3.5,148,$,Tex-Mex
4823,Pa Ord Noodle,95,A,4.0,1309,$,Thai
4824,The Cellar Bar & Grill,91,A,3.5,116,$$,American (New)
4825,Matteo's,92,A,4.0,167,$$$,Italian
4826,Simplethings,90,A,3.5,287,$$,Salad
4828,Hill Street Pizza,97,A,4.0,79,$$,Pizza
4829,Pho Eastern,91,A,4.5,242,$,Vietnamese
4830,Valerie Confections,97,A,4.5,133,$$$,Chocolatiers & Shops
4831,Oo-Kook Tofu & BBQ,95,A,4.0,1200,$$,Korean
4832,Son of a Gun,94,A,4.0,1590,$$$,Seafood
4833,Jollibee,98,A,3.0,352,$,Fast Food
4834,Tsujita LA Artisan Noodle,93,A,4.0,3521,$$,Ramen
4836,Get Bbul,90,A,4.0,170,$$,Korean
4837,Fonda Don Chon,90,A,4.5,1594,$$,Mexican
4838,Thai Kitchen,90,A,3.0,64,$,Thai
4841,Rafo's Cafe,97,A,4.5,204,$,Cafes
4842,Ackee Bamboo Jamaican Cuisine,85,B,4.0,308,$$,Caribbean
4843,Masis Bakery,92,A,3.0,135,$,Bakeries
4844,Petty Cash Taqueria,90,A,3.5,798,$$,Mexican
4845,Hound Dog Hot Dog Shop,96,A,4.0,60,$,Hot Dogs
4846,Arbat Banquet Hall,95,A,4.0,50,NA,Venues & Event Spaces
4847,Thirty5 Degrees,97,A,4.5,172,$,Cafes
4848,Rock & Brews - El Segundo,95,A,4.0,1235,$$,American (New)
4850,GRANVILLE,96,A,4.5,1481,$$,American (New)
4852,La Fiesta Brava,93,A,4.0,396,$,Mexican
4853,Waldorf Astoria Beverly Hills,93,A,4.0,213,$$$$,Hotels
4855,Tatang,96,A,4.5,202,$$,Filipino
4857,Vespaio,92,A,3.5,554,$$,Italian
4858,Big Mama's & Papa's Pizzeria,90,A,3.0,109,$$,Pizza
4859,Birdies,94,A,4.0,1466,$$,Chicken Shop
4860,Gondola Pizza,93,A,3.5,577,$$,Pizza
4862,Pacific Dining Car,87,B,3.5,1119,$$$$,Steakhouses
4863,Lucero Bakery,87,B,4.0,235,$,Bakeries
4864,Ragin Cajun Cafe,90,A,4.0,1155,$$,Cajun/Creole
4865,Dave & Buster's,94,A,2.5,347,$$,Bars
4866,SUSHIRAW,90,A,3.5,537,$$,Japanese
4867,Liaison Restaurant + Lounge,90,A,3.5,143,$$$,Bars
4869,O Sushi,95,A,3.0,148,$$,Sushi Bars
4870,China Express,93,A,4.0,47,$,Chinese
4871,Chili's,93,A,2.5,334,$$,American (Traditional)
4872,Crescent Hotel Beverly Hills,96,A,3.5,155,$$,Hotels
4876,GuYi Restaurant,91,A,4.0,137,$$,Szechuan
4877,Beer Belly,94,A,4.0,2298,$$,Gastropubs
4878,Mariscos Los Arcos,93,A,4.0,220,$$,Mexican
4879,La Farfala Coffee Shop & Deli,93,A,4.5,95,$,Coffee & Tea
4880,Clifton's Republic,97,A,3.0,1862,$$,Bars
4882,Denny's,95,A,2.5,140,$,Breakfast & Brunch
4883,Tropicana Bakery & Cuban Café,90,A,3.5,1647,$,Bakeries
4884,Crepes de Paris,98,A,4.0,119,$,Breakfast & Brunch
4886,Twinkle Brown Sugar,97,A,4.0,1142,$,Coffee & Tea
4889,Feu Pho Kitchen,92,A,4.5,420,$$,Vietnamese
4891,Panda Garden,95,A,4.0,45,$,Chinese
4892,Bottega Louie,96,A,4.0,15795,$$,Italian
4893,Mango Tango Juicebar & Grill,91,A,4.0,113,$,Sandwiches
4894,Lawry's Carvery,91,A,3.5,548,$$,Sandwiches
