,Name,Inspection_Score,Inspection_Grade,Rating,Reviews,Price,Category
3031,Wanderlust Creamery,94,A,4.5,144,$$,Desserts
3032,Luis' Butcher Shop,92,A,4.0,93,$$,Meat Shops
3033,Yamato Restaurant,97,A,3.0,586,$$,Japanese
3034,Woodland Hills Market,95,A,3.5,131,$$,Grocery
3035,El Puerto Escondido,90,A,3.0,260,$$,Mexican
3036,Four Sea Restaurant,85,B,3.5,389,$,Chinese
3037,El Zarape,95,A,4.0,483,$$,Mexican
3038,Bon Juk,94,A,4.0,374,$$,Korean
3039,Walnut Bakery,92,A,4.0,52,$,Bakeries
3040,BJ's Restaurant & Brewhouse,90,A,3.0,929,$$,Pizza
3041,Koi,91,A,4.0,946,$$$,Japanese
3042,E.B.'s Beer and Wine,97,A,4.0,54,$$,Sports Bars
3043,Olio GCM Wood Fired Pizzeria,97,A,4.0,222,$$,Pizza
3044,Comfort Cafe,97,A,5.0,78,$$,Sandwiches
3045,Medrano's Mexican Restaurant,92,A,3.0,110,$$,Mexican
3046,East Buffet,80,B,3.5,293,$$,Buffets
3047,Yoga Circle Downtown,83,B,5.0,113,NA,Yoga
3048,Carl's Jr,100,A,3.0,48,$,Fast Food
3049,Wingstop,98,A,3.5,74,$$,Chicken Wings
3050,Dickey's Barbecue Pit,95,A,4.0,291,$$,Barbeque
3051,Fugetsu-Do,94,A,4.5,522,$,Candy Stores
3052,Ninong's Pastries & Cafe,90,A,3.5,791,$,Bakeries
3053,Whole Foods Market,96,A,3.0,309,$$$,Grocery
3054,Chocolate Bash,92,A,3.5,139,$$,Coffee & Tea
3055,Din Tai Fung,86,B,4.0,2922,$$,Shanghainese
3056,Alibi East,97,A,3.0,69,$,Gay Bars
3057,Half & Half Tea Express - Monterey Park,96,A,3.5,2595,$,Juice Bars & Smoothies
3058,85°C Bakery Cafe,100,A,4.0,66,$,Coffee & Tea
3059,Press Brothers Juicery,93,A,4.5,175,$$,Juice Bars & Smoothies
3060,White and Brown,91,A,4.5,113,$,Coffee & Tea
3061,Aroma Craft Coffee,94,A,4.5,522,$$,Coffee Roasteries
3062,The Sushi House,96,A,4.0,755,$$,Japanese
3063,88 Beef Noodle,94,A,3.5,129,$,Szechuan
3064,UCLA,100,A,4.5,361,NA,Colleges & Universities
3065,Juice Infusion,92,A,3.0,58,$$,Juice Bars & Smoothies
3066,Sushi Roku,99,A,4.0,1059,$$$,Sushi Bars
3067,Aharon Coffee & Roasting Co,90,A,4.5,216,$$,Coffee & Tea
3068,Monster Thai,92,A,4.0,586,$,Thai
3069,Sea Salt Poke,94,A,4.5,317,$$,Seafood
3070,Oke Poke,96,A,4.5,174,$,Poke
3071,Alberto's Mexican Food,90,A,2.0,88,$,Mexican
3072,Tokyo Town Sushi,95,A,4.0,316,$$,Japanese
3073,Pressed Juicery,94,A,4.5,166,$$,Juice Bars & Smoothies
3074,McDonald's,98,A,2.0,58,$,Fast Food
3075,Peking Wok,82,B,3.0,45,$,Chinese
3076,Tanner's Coffee,93,A,4.0,240,$,Coffee & Tea
3077,Joe's Falafel,97,A,4.5,1705,$,Mediterranean
3078,Apollonia's Pizzeria,95,A,4.0,338,$$,Pizza
3079,Mrs Winston's Green Grocery,95,A,4.5,119,$$,Sandwiches
3080,El Taco Rico,94,A,4.0,173,$,Mexican
3081,Get Shaved,94,A,4.0,626,$,Ice Cream & Frozen Yogurt
3082,Edy's Burger,95,A,4.0,126,$,Burgers
3083,Pho Show,95,A,3.0,503,$$,Vietnamese
3084,Game Sports Bar Restaurant & Lounge,90,A,3.5,356,$$,Sports Bars
3085,Anarbagh Indian Restaurant,96,A,4.5,479,$$,Indian
3086,Pho & Chinese Foods,91,A,4.5,76,$,Vietnamese
3087,Dough Boy's Donuts,95,A,4.0,45,$,Donuts
3088,Grey & Cash,94,A,4.5,192,$,Breakfast & Brunch
3089,Panda Express,94,A,2.0,49,$,Chinese
3090,Lilit Bakery Cafe,97,A,4.0,532,$,Desserts
3091,Wahoo Chaya,90,A,3.5,126,$$,Japanese
3092,The Flame Broiler,90,A,2.5,90,$,Fast Food
3093,Ami Sushi,92,A,3.5,149,$$,Japanese
3094,Southern Girl Desserts,96,A,4.0,330,$$,Bakeries
3095,Pho LTK,92,A,4.0,65,$,Noodles
3096,Embassy Kitchen,91,A,3.5,146,$$,Chinese
3097,Aura's Xquisit Food Xotic Juices,92,A,4.0,410,$,Juice Bars & Smoothies
3098,Lu's Garden Restaurant,85,B,3.5,120,$,Cantonese
3099,Lucille's Smokehouse Bar-B-Que,96,A,3.5,1092,$$,Barbeque
3100,Bobo's Hamburgers,96,A,3.5,71,$,Breakfast & Brunch
3101,Fishbowl Poke Co.,95,A,4.5,367,$$,Poke
3102,Dream Hollywood,94,A,3.0,115,$$$,Hotels
3103,The Buffalo Spot,99,A,3.5,60,$$,Chicken Wings
3104,Rubio's Coastal Grill,94,A,3.5,159,$,Mexican
3105,Café Tropical,93,A,4.0,528,$,Bakeries
3106,Com Tam Kieu,94,A,3.0,88,$$,Vietnamese
3107,Spicy Moment 锅里锅外,92,A,4.5,204,$$,Chinese
3108,Chevy Chase Country Club,94,A,4.0,47,$$,American (Traditional)
3109,Cali Cafe,96,A,3.5,126,$,Cafes
3110,Taco Boy,94,A,4.0,145,$,Tacos
3111,New York Famous Deli,96,A,4.5,510,$$,Delis
3112,Schooners Patio Grille,90,A,3.0,323,$$,Sports Bars
3113,Giorgio's Pizza & Subs,92,A,4.5,63,$,Pizza
3114,Jerry's Place,90,A,4.0,344,$,Breakfast & Brunch
3115,Papa John's Pizza,94,A,2.0,66,$$,Pizza
3116,Sapp Coffee Shop,90,A,4.0,833,$,Thai
3117,Zuzu Chicken,97,A,4.0,325,$,Greek
3118,Universal Donuts,97,A,4.5,42,$,Donuts
3119,Got Kosher?,98,A,4.0,337,$$,Kosher
3120,Goody's Restaurant,95,A,3.5,164,$,Diners
3121,Taco Bell,96,A,2.0,77,$,Fast Food
3122,Welltopia,99,A,4.5,111,$,Acai Bowls
3123,Sunny Side Up Deli & Grill,91,A,4.5,75,NA,Caterers
3124,Scotty's Family Restaurant,91,A,4.5,373,$$,American (Traditional)
3125,Pico Kosher Deli,92,A,3.5,202,$$,Delis
3126,Ramen of York,94,A,4.0,445,$$,Ramen
3127,Q and Q Hawaiian BBQ,92,A,4.0,113,$,Hawaiian
3128,Red Robin Gourmet Burgers,94,A,3.0,439,$$,Burgers
3129,Ladurée The Grove,92,A,3.5,570,$$,French
3130,Albert's Mexican Food,90,A,3.0,54,$,Mexican
3131,Jollibee,81,B,3.0,213,$,Filipino
3132,Magicopolis,98,A,4.0,272,NA,Performing Arts
3133,The Great Greek,92,A,4.0,675,$$,Greek
3134,Art's Table,98,A,4.0,492,$$,American (New)
3135,California Ramen Factory,93,A,4.0,198,$$,Ramen
3136,Ritter's Steam Kettle Cooking,91,A,4.0,726,$$,Cajun/Creole
3137,ArcLight Cinemas,96,A,3.5,1062,NA,Cinema
3138,Pa Ord Noodle,92,A,4.0,1309,$,Thai
3139,Bea's Bakery,96,A,4.0,373,$$,Bakeries
3140,The Cheesecake Factory,98,A,2.5,717,$$,Desserts
3141,Da Vinci Ice Cream,98,A,4.5,248,$,Ice Cream & Frozen Yogurt
3142,LA Decks,97,A,4.0,64,NA,Decks & Railing
3143,The India Restaurant,99,A,4.0,1078,$$,Indian
3144,Kang Ho Dong Baekjeong,92,A,4.5,907,$$,Korean
3145,Java Man,95,A,4.0,266,$,Coffee & Tea
3146,Fernando's Taco Inn,96,A,4.0,120,$,Mexican
3147,Afterburn Fitness,97,A,4.5,44,NA,Gyms
3148,Jasmine House Chinese Cuisine,90,A,3.5,217,$$,Chinese
3149,Quiet Cannon Conference & Event Center,92,A,3.5,111,NA,Venues & Event Spaces
3150,King's Fish House - Calabasas,95,A,3.5,863,$$,Seafood
3151,Taco Nazo,96,A,4.0,544,$,Mexican
3152,You & Me Dining,90,A,3.5,76,$$,Chinese
3153,Mr. Masala,99,A,3.5,132,$$,Indian
3154,Pinkberry,90,A,3.5,57,$$,Ice Cream & Frozen Yogurt
3155,India's Oven,90,A,4.5,1003,$$,Indian
3156,Pat's II Cocktail Lounge,95,A,3.5,51,$,Cocktail Bars
3157,Fina Estampa,91,A,4.0,167,$$,Seafood
3158,Thomas Hamburgers,90,A,4.0,69,$,American (Traditional)
3159,Frugos Yogurt,97,A,3.5,99,$,Ice Cream & Frozen Yogurt
3160,The Pizzeria Factory,91,A,4.5,518,$,Italian
3161,Seventeen Cafe,96,A,4.5,64,$,Cafes
3162,IHOP,97,A,2.5,99,$$,Breakfast & Brunch
3163,Chillin' Thai Cuisine,90,A,3.5,333,$,Thai
3164,The 1776,96,A,4.0,198,$$,American (New)
3165,Zensen Sushi Express,90,A,3.0,439,$,Japanese
3166,Cafe Rio Mexican Grill,95,A,3.0,405,$,Mexican
3167,BMC PHO Banh Mi Che Cali,90,A,3.5,106,$,Vietnamese
3168,Tel Aviv Grill,95,A,4.5,608,$$,Falafel
3169,Durango's Restaurant,91,A,3.0,98,$$,Mexican
3170,Shogun Japanese Restaurant,90,A,3.0,307,$$,Japanese
3171,Skylight Gardens,93,A,4.0,590,$$,Italian
3172,Spoon House Bakery & Restaurant,94,A,4.0,1107,$$,Bakeries
3173,Tenju Tea House,92,A,4.5,494,$,Tea Rooms
3174,Bar Mattachine,97,A,4.0,126,$$,Cocktail Bars
3175,N'ice Cream,85,B,4.0,61,$,Ice Cream & Frozen Yogurt
3176,Cho Cho San,95,A,3.5,748,$$,Sushi Bars
3177,Café de Leche,95,A,4.0,469,$,Coffee & Tea
3178,Mr Baguette,94,A,3.0,278,$,Sandwiches
3179,Tops Burgers,92,A,3.5,675,$,Burgers
3180,Skewer Mediterranean Grill,95,A,3.0,64,$$,Mediterranean
3181,Wasabi Japanese Grill,97,A,3.5,117,$$,Japanese
3182,Diep Thanh Thanh Seafood Restaurant Drink and Dessert,94,A,4.0,223,$$,Vietnamese
3183,Big Fish Little Fish,94,A,3.5,67,$$,Poke
3184,Azteca,84,B,4.0,97,$,Mexican
3185,Cherry On Top,90,A,3.5,158,$,Ice Cream & Frozen Yogurt
3186,Paros Chicken,96,A,4.0,125,$,Mediterranean
3187,Lenzini's Pizza,95,A,4.0,344,$,Pizza
3188,Roong-Fah Thai Restaurant,90,A,3.5,159,$,Thai
3189,Niko Niko Sushi,91,A,3.5,515,$$,Japanese
3190,JINYA Ramen Express,97,A,3.5,191,$$,Ramen
3191,Picante Peruvian Cuisine,96,A,4.0,145,$$,Peruvian
3192,Zavala Restaurant Y Taqueria,90,A,3.5,74,$,Mexican
3193,The Gangjung,93,A,3.5,210,$$,Korean
3194,Baja Fresh,97,A,2.5,77,$,Mexican
3195,Kebab Grill,96,A,4.0,90,$$,Mediterranean
3196,Pavilions,100,A,2.5,132,$$,Grocery
3197,Margo's,98,A,3.5,230,$$,American (New)
3198,Marouch Restaurant,96,A,4.5,390,$$,Armenian
3199,Exotic Thai Cafe,94,A,3.0,151,$$,Thai
3200,Caesar's Pastry,90,A,5.0,208,$,Bakeries
3201,Edna Vees Public House,93,A,4.5,155,$,Bars
3202,RedBrick Pizza Kitchen Cafe,97,A,3.0,53,$,Pizza
3203,Transplants Brewing Company,93,A,4.5,106,$,Breweries
3204,The Forum,91,A,3.0,1184,$$,Music Venues
3205,Brooklyn Pizzeria & Italian Food,95,A,4.0,333,$,Pizza
3206,Go Pocha,84,B,4.0,242,$$,Korean
3207,Los Agaves,90,A,4.0,699,$$,Mexican
3208,Raspado Xpress,93,A,3.5,132,$,Ice Cream & Frozen Yogurt
3209,Claros Italian Market,92,A,4.5,394,$,Specialty Food
3210,Cafe Amici,90,A,4.0,175,$$,Italian
3211,California Pita & Grill Beverly Hills,93,A,3.5,149,$$,Middle Eastern
3212,Cafe Beaujolais,95,A,4.5,1317,$$,French
3213,Modern Eats,95,A,4.0,434,$$,Breakfast & Brunch
3214,Rocco's Italian Market and Deli,96,A,4.5,202,$$,Italian
3215,Mr Fish Pescaderia,91,A,4.5,45,$$,Seafood Markets
3216,Thyme Cafe and Market,96,A,3.5,511,$$,Cafes
3217,Chin Chin,95,A,3.5,351,$$,Chinese
3218,Pancake Corner,91,A,3.0,157,$,Breakfast & Brunch
3219,Ike's Place,91,A,4.0,681,$$,Sandwiches
3220,Tomomi Sushi,92,A,3.5,1225,$$,Sushi Bars
3221,Tokyo Shabu Shabu,86,B,3.5,712,$$,Japanese
3222,Benito's Taco Shop,90,A,3.5,281,$,Mexican
3223,Applebee's Grill + Bar,96,A,2.5,219,$$,American (Traditional)
3224,Tutti Frutti Frozen Yogurt,97,A,4.0,53,$,Ice Cream & Frozen Yogurt
3225,Lido di Manhattan Ristorante & Bar,93,A,4.0,367,$$,Italian
3226,Peris Restaurant,90,A,4.5,688,$$,Persian/Iranian
3227,Legends Classic Diner,94,A,3.5,394,$,American (Traditional)
3228,Huerta Produce,94,A,4.0,59,$,Fruits & Veggies
3229,Tropical Buffet & Grill,96,A,3.0,208,$$,Buffets
3230,Dino's Pizza,98,A,3.5,734,$$,Pizza
3231,Ramen Spott,93,A,3.5,292,$$,Ramen
3232,Puerto Nuevo Restaurant,90,A,4.0,141,$,Mexican
3233,Don Chuy's Mexican Restaurant,90,A,3.5,253,$$,Mexican
3234,Butler's Pizza,96,A,4.5,99,$,Pizza
3235,Chris's Burgers,98,A,4.0,421,$,Burgers
3236,Don Chuy Mexican Restaurant,97,A,4.5,111,$,Mexican
3237,Sushi Ye,98,A,4.5,229,$$,Sushi Bars
3238,Chiquita Bonita,96,A,4.0,418,$$,Mexican
3239,KKINI,90,A,4.0,56,$$,Korean
3240,Lucky China Restaurant,93,A,3.5,216,$,Chinese
3241,Mantra Coffee,94,A,4.5,611,$,Coffee & Tea
3242,Sushi Sasabune,92,A,4.5,975,$$$$,Sushi Bars
3243,Express Chinese Food,90,A,3.0,101,$,Chinese
3244,Giggles N' Hugs,95,A,4.0,503,NA,Party & Event Planning
3245,La Grande Orange Café,95,A,4.0,2830,$$,American (New)
3246,Water Grill- Los Angeles,92,A,4.0,1883,$$$,Seafood
3247,Tamara's Tamales,90,A,4.0,177,$,Mexican
3248,Kosher Pizza Station,94,A,4.5,69,$,Pizza
3249,Submerge Sandwich,96,A,4.5,81,$,Sandwiches
3250,Crystal Lake Cafe,94,A,4.5,80,$,American (Traditional)
3251,Salsa & Beer,95,A,4.0,2248,$$,Mexican
3252,Vic's Food To Go,93,A,4.0,347,$,Thai
3253,Sip Matcha - Rowland Heights,95,A,4.0,224,$,Tea Rooms
3254,Forman's Whiskey Tavern,94,A,4.0,305,$$,American (New)
3255,Yanagi Japanese Bistro,93,A,4.0,537,$$,Japanese
3256,WaBa Grill,97,A,3.0,89,$,Fast Food
3257,Brami's Kosher Pizza,91,A,4.0,77,$,Pizza
3258,Mission Burrito - Woodland Hills,91,A,3.0,127,$,Mexican
3259,Tom's Sushi House,95,A,4.0,263,$$,Japanese
3260,Forage,94,A,4.0,772,$$,American (New)
3261,Fruit Revolution,91,A,4.0,98,$,Juice Bars & Smoothies
3262,Pieology Pizzeria,96,A,4.0,568,$,Pizza
3263,Cho Cho San,96,A,3.5,509,$$,Sushi Bars
3264,Shik Do Rak,91,A,3.5,403,$$,Korean
3265,Grill N Sushi,90,A,4.5,202,$$,Japanese
3266,Tokyo Lobby,92,A,3.5,427,$$,Japanese
3267,Wolf & Crane Bar,91,A,4.0,479,$$,Whiskey Bars
3268,Amore Pizza,97,A,4.0,55,$,Pizza
3269,Cake House,97,A,3.5,142,$,Bakeries
3270,Kanpai Japanese Sushi Bar & Grill,92,A,4.0,1342,$$$,Japanese
3271,Choe Gang Jip,90,A,4.0,254,$$,Korean
3272,Taco Bell,98,A,3.5,75,$,Fast Food
3273,Pho Family Restaurant,94,A,4.0,101,$,Vietnamese
3274,Sam's Club,95,A,3.0,220,$$,Department Stores
3275,Chipotle Mexican Grill,97,A,2.5,138,$,Mexican
3276,Inka Wasi,90,A,4.0,244,$,Peruvian
3277,The Overland Tap + Kitchen,90,A,3.5,1341,$$,American (New)
3278,Jaipur Cuisine of India,90,A,4.0,579,$$,Indian
3279,Lemon Leaf Cafe,96,A,4.0,413,$$,Bakeries
3280,Pali Wine Co,99,A,4.5,97,$$,Wine Tasting Room
3281,Noodle City,91,A,4.0,368,$,Vietnamese
3282,Point Dume Chinese Food,94,A,4.0,128,$,Chinese
3283,El Colmao,95,A,4.0,224,$$,Cuban
3284,Al Watan Halal Restaurant,90,A,4.0,539,$$,Indian
3285,Fogata Mexicana,95,A,3.5,272,$,Mexican
3286,Pizza Studio,95,A,4.0,252,$,Pizza
3287,Edible Arrangements,98,A,4.0,110,$$,Chocolatiers & Shops
3288,Tipsy Tails Hollywood,95,A,4.5,87,$$,Bars
3289,McConnell's Fine Ice Creams,97,A,4.5,260,$$,Ice Cream & Frozen Yogurt
3290,Calamigos Ranch,95,A,4.5,228,NA,Venues & Event Spaces
3291,Howl at the Moon Hollywood,94,A,3.0,724,$$,Bars
3292,Darna Mediterranean Cuisine,95,A,4.5,319,$$,Kosher
3293,Madison & Park Coffee,96,A,4.0,65,$,Coffee & Tea
3294,Northern Cafe,91,A,4.0,102,$$,Chinese
3295,OUE Skyspace LA,91,A,3.5,686,NA,Observatories
3296,Thai Dishes,92,A,3.5,194,$,Thai
3297,Karaoke at Music Box,96,A,3.0,147,$$,Karaoke
3298,Savoy Kitchen,97,A,4.0,3525,$,Pizza
3299,Jumping 1 Ton,99,A,5.0,249,$,Sandwiches
3300,Arturo's Puffy Taco,97,A,4.0,610,$,Mexican
3301,Lin's Garden Thai Vilay,91,A,4.5,135,$,Chinese
3302,Ramen Champ,92,A,3.5,464,$$,Ramen
3303,La 27th Restaurante Nicaragüense,96,A,4.0,233,$$,Nicaraguan
3304,Interactive Cafe,83,B,2.0,129,$,Cafes
3305,Marugame Udon,91,A,4.0,964,$,Japanese
3306,Sushi One,95,A,4.5,323,$$,Japanese
3307,Los Mariscos,93,A,2.5,108,$$,Seafood
3308,Toppings Pizza,94,A,3.5,113,$,Pizza
3309,Yojié Japanese Fondue,95,A,4.0,1311,$$,Japanese
3310,Java Spice,100,A,3.5,307,$,Indonesian
3311,Stevenson Donuts & Bakery,100,A,4.5,111,$,Donuts
3312,Ah-Lien Hot Pot,90,A,4.0,95,$$,Chinese
3313,It's Thai Casual Dining,90,A,3.5,42,$$,Thai
3314,Taco Spot,90,A,4.0,483,$,Mexican
3315,Sam Woo Barbeque,90,A,3.5,566,$,Barbeque
3316,Public School 310,90,A,3.5,1549,$$,American (New)
3317,Handel's Homemade Ice Cream and Yogurt,97,A,4.5,1274,$,Ice Cream & Frozen Yogurt
3318,WP24,93,A,3.5,732,$$$$,Asian Fusion
3319,Paradise Biryani Pointe,98,A,3.5,268,$$,Indian
3320,Stan's Donuts,92,A,4.0,758,$,Bakeries
3321,Cafe Gratitude,94,A,4.0,1963,$$,Breakfast & Brunch
3322,Tru Nature Juice Bar,96,A,4.5,530,$,Juice Bars & Smoothies
3323,The Magic Castle,96,A,4.0,2224,$$$,Performing Arts
3324,Gjelina,90,A,3.5,4396,$$$,American (New)
3325,Lee's Sandwiches,91,A,3.5,107,$,Vietnamese
3326,Hideaway Country Bar & Grill,90,A,3.5,52,$,American (Traditional)
3327,Kookie's Sandwiches,96,A,4.0,42,$,Sandwiches
3328,Sarku Japan,93,A,2.5,62,$,Japanese
3329,Veggie Grill,96,A,4.0,574,$$,American (Traditional)
3330,Moana Grill,97,A,4.5,167,$,Japanese
3331,Hard Rock Cafe Hollywood 5K/10K,90,A,3.5,79,NA,Races & Competitions
3332,Cafe Americano,93,A,4.5,159,$,Coffee & Tea
3333,Pho Tasty,93,A,4.0,1456,$,Vietnamese
3334,The Granada LA,93,A,4.0,172,$$,Dance Clubs
3335,Musashiya Udon Noodle,86,B,3.5,186,$$,Noodles
3336,Sunlife Organics,97,A,4.0,185,$$,Juice Bars & Smoothies
3337,Musso & Frank Grill,92,A,4.0,1349,$$$,Steakhouses
3338,Amorelia Mexican Cafe,94,A,4.0,692,$$,Mexican
3339,Mr G's Pizza,98,A,4.5,296,$,Pizza
3340,Walter's Restaurant,93,A,3.0,608,$$,Breakfast & Brunch
3341,Bee's Boba & Juicery,98,A,4.5,61,$,Juice Bars & Smoothies
3342,Star Crab,96,A,4.5,92,$$,Seafood
3343,Banh Mi Che Cali,92,A,3.0,146,$,Vietnamese
3344,Truxton's American Bistro,94,A,4.0,539,$$,American (New)
3345,Big Mama's & Papa's Pizzeria,94,A,3.0,147,$,Pizza
3346,Toast Bakery Cafe,90,A,3.5,1636,$$,American (New)
3347,Shefa Melrose,94,A,4.5,200,$$,Mediterranean
3348,Sonny McLean's,91,A,3.5,342,$$,Sports Bars
3349,NORMS Restaurant,93,A,3.0,167,$$,American (Traditional)
3350,Sabores De Oaxaca,81,B,3.5,54,$,Mexican
3351,Cafe 50's,93,A,3.5,898,$$,Diners
3352,The Shrimp Lover,80,B,3.5,417,$$,Cajun/Creole
3353,un solo sol,95,A,4.5,534,$$,Latin American
3354,Farmer Boys,94,A,3.0,259,$,Breakfast & Brunch
3355,Kouraku Restaurant,90,A,3.5,961,$,Japanese
3356,El Gran Burrito,92,A,3.5,325,$,Mexican
3357,Thai Noodle House & BBQ,96,A,4.0,168,$$,Thai
3358,Mercado Santa Monica,92,A,4.0,1301,$$,Mexican
3359,Combo's N.Y. Pizzeria,90,A,2.0,44,$,Pizza
3360,DoubleTree By Hilton Monrovia - Pasadena Area,97,A,3.5,224,$$,Hotels
3361,Buffalo Wild Wings,96,A,2.5,474,$$,Sports Bars
3362,LA Lasagna,97,A,4.0,170,$,Italian
3363,Sakura Sushi & Roll,90,A,3.5,520,$$,Japanese
3364,Boba V Cafe,84,B,3.5,75,$,Coffee & Tea
3365,Rustic Burger,92,A,4.0,630,$$,Burgers
3366,22nd St Landing Seafood Grill & Bar,96,A,3.5,392,$$,Seafood
3367,Burnt Tortilla,99,A,3.5,539,$$,Mexican
3368,Ford Theatres,98,A,4.5,150,$$,Performing Arts
3369,Tacos Del Chino,88,B,4.5,119,$,Tacos
3370,Marjoe's Soul Food and Grill,85,B,4.0,132,$,Soul Food
3371,The Sunset Trocadero Lounge,90,A,4.0,245,$$,American (New)
3372,Jack's Bakery,90,A,4.5,288,$,Bakeries
3373,The 6740,95,A,4.0,320,$$,American (Traditional)
3374,Massimos Pizza & Pasta,86,B,4.5,255,$,Pizza
3375,Kiku Sushi,93,A,4.0,310,$$,Japanese
3376,Oro's Pizza & Bakery,95,A,4.5,117,$,Pizza
3377,The Donut Man,93,A,4.5,3848,$,Donuts
3378,Aroha New Zealand Cuisine And Bar,97,A,4.5,457,$$$,Seafood
3379,Cafe Vida,91,A,4.0,1133,$$,Breakfast & Brunch
3380,El Pollo Loco,98,A,3.0,50,$,Fast Food
3381,Hollywood Pantages Theatre,99,A,4.5,1424,NA,Performing Arts
3382,House of Meatballs,92,A,4.0,373,$$,Italian
3383,Embassy Suites by Hilton LAX North,98,A,3.5,197,$$,Hotels
3384,Broncos Mexican Grill,90,A,4.0,167,$,Mexican
3385,WallyPark Airport Parking - Premier Garage,93,A,2.5,668,NA,Parking
3386,Chili's,91,A,2.5,319,$$,American (Traditional)
3387,Jade House Seafood & BBQ Restaurant,90,A,3.0,150,$,Chinese
3388,Yangmani,94,A,4.5,156,$$,Korean
3389,Morton's The Steakhouse,96,A,3.5,461,$$$$,Steakhouses
3390,Gale's,92,A,4.0,973,$$,Italian
3391,Northern Cafe,84,B,4.0,479,$,Chinese
3392,Papa John's Pizza,91,A,2.5,42,$$,Pizza
3393,World Seafoods,90,A,4.5,48,$$,Seafood Markets
3394,Domino's Pizza,93,A,2.0,61,$$,Pizza
3395,Pho House,90,A,4.5,324,$,Vietnamese
3396,Birds & Bees,96,A,4.0,234,$$,Cocktail Bars
3397,Prem's Thai Kitchen,90,A,4.5,284,$,Thai
3398,Hojas Tea House,97,A,4.0,466,$,Desserts
3399,Flame and Skewers,99,A,4.5,248,$$,Mediterranean
3400,Drifters Cocktails,96,A,4.0,58,$,Bars
3401,Fukuno Restaurant,97,A,4.5,45,$$,Japanese
3402,Trimana,94,A,3.0,46,$,Delis
3403,Okrumong,93,A,4.0,264,$,Desserts
3404,The Hummus Republic,90,A,4.5,251,$$,Salad
3405,Kachi Deli Cafe & Grill,90,A,4.0,263,$$,Vegetarian
3406,Hilton Garden Inn LAX/El Segundo,95,A,3.5,126,$$,Hotels
3407,Tocaya Organica - The Point,92,A,4.0,121,$$,Tacos
3408,La Barca Restaurant,95,A,4.0,761,$$,Mexican
3409,TJ's Submarine,93,A,4.0,97,$,Sandwiches
3410,Gen Korean BBQ House,92,A,4.0,3080,$$,Korean
3411,Escape Hotel,98,A,4.0,276,NA,Escape Games
3412,Tacos Los Toritos,90,A,3.0,59,$,Mexican
3413,Asakuma Rice,90,A,3.0,203,$$,Japanese
3414,Harajuku Taproom,92,A,4.0,185,$$,Japanese
3415,Little Brother Sushi,98,A,4.0,320,$$,Sushi Bars
3416,Nori Sushi,91,A,4.0,268,$$,Sushi Bars
3417,Patina Restaurant,97,A,4.0,621,$$$$,French
3418,Creamy Spoon French Bistro,95,A,5.0,281,$$,French
3419,Szechuwan Garden,92,A,4.5,688,$$,Chinese
3420,Misky Misky Cocina Peruana,90,A,4.0,849,$$,Peruvian
3421,Papa Hill's Fish Grill,99,A,3.5,63,$$,Food Court
3422,Le Bon Patissier,93,A,3.5,59,$,Bakeries
3423,The Palace Seafood & Dim Sum,82,B,3.0,518,$$,Dim Sum
3424,Van Bakery,94,A,4.0,75,$,Bakeries
3425,Joan's on Third,90,A,4.0,2138,$$,Breakfast & Brunch
3426,Birrieria Apatzingan,90,A,4.5,53,$,Mexican
3427,Pho Banh Mi Che Cali,81,B,3.0,328,$,Vietnamese
3428,Rice Avenue,96,A,4.0,228,$,Thai
3429,Chris' & Pitt's,93,A,3.5,372,$$,Barbeque
3430,TantaWan Thai Cuisine,90,A,4.0,119,$$,Thai
3431,Verandas Beach House,96,A,4.5,66,NA,Venues & Event Spaces
3432,New York Chicken & Gyro,93,A,5.0,627,$,Mediterranean
3433,King's Donuts,94,A,4.0,43,$,Donuts
3434,Mama Shelter,96,A,3.5,376,$$,Hotels
3435,Cold Stone Creamery,98,A,3.5,60,$$,Ice Cream & Frozen Yogurt
3436,The Meat Cellar,92,A,4.0,755,$$,Meat Shops
3437,Mexicano,92,A,3.5,348,$$,Mexican
3438,Faultline,94,A,3.5,123,$,Gay Bars
3439,Pico Cafe,90,A,3.0,88,$$,Breakfast & Brunch
3440,Courtyard by Marriott,98,A,3.0,133,$$,Hotels
3441,Santa Fe Cafe,96,A,3.5,148,$,Tex-Mex
3442,The Cellar Bar & Grill,91,A,3.5,116,$$,American (New)
3443,Matteo's,92,A,4.0,167,$$$,Italian
3444,Simplethings,90,A,3.5,287,$$,Salad
3445,Hill Street Pizza,97,A,4.0,79,$$,Pizza
3446,Pho Eastern,91,A,4.5,242,$,Vietnamese
3447,Valerie Confections,97,A,4.5,133,$$$,Chocolatiers & Shops
3448,Oo-Kook Tofu & BBQ,95,A,4.0,1200,$$,Korean
3449,Jollibee,98,A,3.0,352,$,Fast Food
3450,Tsujita LA Artisan Noodle,93,A,4.0,3521,$$,Ramen
3451,Get Bbul,90,A,4.0,170,$$,Korean
3452,Fonda Don Chon,90,A,4.5,1594,$$,Mexican
3453,Thai Kitchen,90,A,3.0,64,$,Thai
3454,Rafo's Cafe,97,A,4.5,204,$,Cafes
3455,Ackee Bamboo Jamaican Cuisine,85,B,4.0,308,$$,Caribbean
3456,Masis Bakery,92,A,3.0,135,$,Bakeries
3457,Petty Cash Taqueria,90,A,3.5,798,$$,Mexican
